X1,X2,y
0.0,0.0,-3.0069873240717246
0.01001001001001001,0.005005005005005005,-6.1530384039611254
0.02002002002002002,0.01001001001001001,8.897671048948672
0.03003003003003003,0.015015015015015015,-0.6826003543025829
0.04004004004004004,0.02002002002002002,6.5881684986214
0.050050050050050046,0.025025025025025023,3.174098966924322
0.06006006006006006,0.03003003003003003,7.474644193719258
0.07007007007007007,0.035035035035035036,4.369516771559622
0.08008008008008008,0.04004004004004004,0.014170359674418265
0.09009009009009009,0.04504504504504504,4.638176631103308
0.10010010010010009,0.050050050050050046,-4.409111408953601
0.11011011011011011,0.055055055055055056,10.151383145718027
0.12012012012012012,0.06006006006006006,-17.470622966859253
0.13013013013013014,0.06506506506506507,-3.3099912552291766
0.14014014014014015,0.07007007007007007,2.809832863674396
0.15015015015015015,0.07507507507507508,6.374328287496271
0.16016016016016016,0.08008008008008008,7.231386268983331
0.17017017017017017,0.08508508508508508,5.607071617444059
0.18018018018018017,0.09009009009009009,-1.8223537790782924
0.19019019019019018,0.09509509509509509,10.323789016754212
0.20020020020020018,0.10010010010010009,-14.005295222004301
0.21021021021021022,0.10510510510510511,-0.17449633040827495
0.22022022022022023,0.11011011011011011,-4.84376318091263
0.23023023023023023,0.11511511511511512,9.362731505014377
0.24024024024024024,0.12012012012012012,-7.5058076895347074
0.2502502502502503,0.12512512512512514,12.320885257543619
0.2602602602602603,0.13013013013013014,-12.207140936816339
0.2702702702702703,0.13513513513513514,5.657912337228792
0.2802802802802803,0.14014014014014015,1.1891801662850858
0.2902902902902903,0.14514514514514515,6.50212290012537
0.3003003003003003,0.15015015015015015,-6.069219232775739
0.3103103103103103,0.15515515515515516,-5.448321594395564
0.3203203203203203,0.16016016016016016,2.598762735876461
0.3303303303303303,0.16516516516516516,9.83187768453841
0.34034034034034033,0.17017017017017017,2.0616310980454586
0.35035035035035034,0.17517517517517517,2.9628253947273726
0.36036036036036034,0.18018018018018017,-8.06800561986064
0.37037037037037035,0.18518518518518517,1.9241925147088699
0.38038038038038036,0.19019019019019018,-0.7317312898849533
0.39039039039039036,0.19519519519519518,7.981945891802797
0.40040040040040037,0.20020020020020018,-3.231398889934488
0.41041041041041043,0.20520520520520522,5.089539583703663
0.42042042042042044,0.21021021021021022,14.526998414182708
0.43043043043043044,0.21521521521521522,5.532156115038995
0.44044044044044045,0.22022022022022023,14.836221001592628
0.45045045045045046,0.22522522522522523,-0.40656159052627316
0.46046046046046046,0.23023023023023023,6.191239147440938
0.47047047047047047,0.23523523523523523,-1.0746857219305048
0.4804804804804805,0.24024024024024024,4.490414370759405
0.4904904904904905,0.24524524524524524,4.39435341827268
0.5005005005005005,0.2502502502502503,0.4737109440435052
0.5105105105105106,0.2552552552552553,2.791689168948386
0.5205205205205206,0.2602602602602603,3.8240493651601937
0.5305305305305306,0.2652652652652653,5.408636805486735
0.5405405405405406,0.2702702702702703,0.4497914760972792
0.5505505505505506,0.2752752752752753,3.242898555672838
0.5605605605605606,0.2802802802802803,1.5703904787607692
0.5705705705705706,0.2852852852852853,5.79003013496971
0.5805805805805806,0.2902902902902903,-3.1161811047484926
0.5905905905905906,0.2952952952952953,7.643161969483525
0.6006006006006006,0.3003003003003003,-11.184501053358417
0.6106106106106106,0.3053053053053053,8.229806824780018
0.6206206206206206,0.3103103103103103,3.9748047731226075
0.6306306306306306,0.3153153153153153,18.727689434976426
0.6406406406406406,0.3203203203203203,-0.03264819529143237
0.6506506506506506,0.3253253253253253,16.84463078425725
0.6606606606606606,0.3303303303303303,-3.089579714520119
0.6706706706706707,0.3353353353353353,-7.276605215234299
0.6806806806806807,0.34034034034034033,6.338837785463541
0.6906906906906907,0.34534534534534533,-1.5147804306856267
0.7007007007007007,0.35035035035035034,13.990561121909462
0.7107107107107107,0.35535535535535534,7.084305500831821
0.7207207207207207,0.36036036036036034,7.25978107253224
0.7307307307307307,0.36536536536536535,14.683204774667274
0.7407407407407407,0.37037037037037035,13.293083613256957
0.7507507507507507,0.37537537537537535,-6.285188061566317
0.7607607607607607,0.38038038038038036,5.020201451893359
0.7707707707707707,0.38538538538538536,-1.1111419147265282
0.7807807807807807,0.39039039039039036,8.602478385202012
0.7907907907907907,0.39539539539539537,-3.020927035785453
0.8008008008008007,0.40040040040040037,7.975753587527451
0.8108108108108109,0.40540540540540543,10.809907159153978
